CustomerID,MonthEndDate,Balance
24380,2023-06-02,50241.97
24380,2023-07-02,51169.53
24380,2023-08-02,50419.18
24380,2023-09-02,48577.45
24380,2023-10-02,46666.46
24380,2023-11-02,48176.95
24380,2023-12-02,46939.92
24380,2024-01-02,49549.79
24380,2024-02-02,48530.91
24380,2024-03-02,49909.17
24380,2024-04-02,47177.26
24380,2024-05-02,50011.68
24380,2024-06-02,51243.46
24380,2024-07-02,49363.33
24380,2024-08-02,49140.47
24380,2024-09-02,49910.01
24380,2024-10-02,46289.05
24380,2024-11-02,50551.89
24380,2024-12-02,51085.08
24380,2025-01-02,47083.07
24380,2025-02-02,47216.25
24380,2025-03-02,47701.03
32512,2024-12-27,57116.86
32512,2025-01-27,57634.21
32512,2025-02-27,57189.22
93938,2020-09-12,27953.99
93938,2020-10-12,31103.76
93938,2020-11-12,30226.2
93938,2020-12-12,27840.69
93938,2021-01-12,28266.44
93938,2021-02-12,27290.99
93938,2021-03-12,30071.54
93938,2021-04-12,28211.1
93938,2021-05-12,30323.42
93938,2021-06-12,29652.14
93938,2021-07-12,25673.25
93938,2021-08-12,26697.39
93938,2021-09-12,26549.42
93938,2021-10-12,28331.46
93938,2021-11-12,29320.12
93938,2021-12-12,27136.91
93938,2022-01-12,26694.65
93938,2022-02-12,26161.21
93938,2022-03-12,28457.51
93938,2022-04-12,29972.91
93938,2022-05-12,26396.32
93938,2022-06-12,30756.28
93938,2022-07-12,25933.95
93938,2022-08-12,26174.52
93938,2022-09-12,27656.21
93938,2022-10-12,27761.74
93938,2022-11-12,27917.49
93938,2022-12-12,27515.46
93938,2023-01-12,30882.81
93938,2023-02-12,26892.02
93938,2023-03-12,29653.11
93938,2023-04-12,26556.81
93938,2023-05-12,25993.54
93938,2023-06-12,31071.16
93938,2023-07-12,26306.48
93938,2023-08-12,29662.06
93938,2023-09-12,25828.75
93938,2023-10-12,29701.16
93938,2023-11-12,27058.66
93938,2023-12-12,27845.86
93938,2024-01-12,28237.82
93938,2024-02-12,26915.78
93938,2024-03-12,27458.84
93938,2024-04-12,27607.54
93938,2024-05-12,31136.06
93938,2024-06-12,30150.86
93938,2024-07-12,27879.06
93938,2024-08-12,29445.84
93938,2024-09-12,30734.02
93938,2024-10-12,27162.21
93938,2024-11-12,27807.02
93938,2024-12-12,26551.73
11435,2022-12-16,36347.4
11435,2023-01-16,36661.65
11435,2023-02-16,36615.16
11435,2023-03-16,37448.91
11435,2023-04-16,34653.64
11435,2023-05-16,36350.67
11435,2023-06-16,37177.97
11435,2023-07-16,38255.38
11435,2023-08-16,33295.54
11435,2023-09-16,38015.47
11435,2023-10-16,37643.53
11435,2023-11-16,33039.72
11435,2023-12-16,35799.35
11435,2024-01-16,36347.56
11435,2024-02-16,38206.81
11435,2024-03-16,34011.05
11435,2024-04-16,34187.34
11435,2024-05-16,34038.73
11435,2024-06-16,36839.88
11435,2024-07-16,38066.79
11435,2024-08-16,36771.58
11435,2024-09-16,36371.58
11435,2024-10-16,34566.94
11435,2024-11-16,38457.17
11435,2024-12-16,33209.29
11435,2025-01-16,37433.87
11435,2025-02-16,38473.93
13695,2022-07-02,15915.22
13695,2022-08-02,16275.94
13695,2022-09-02,17108.46
13695,2022-10-02,15222.07
13695,2022-11-02,19579.55
13695,2022-12-02,15690.2
13695,2023-01-02,17441.54
13695,2023-02-02,20102.38
13695,2023-03-02,14968.66
13695,2023-04-02,19159.02
13695,2023-05-02,18484.33
13695,2023-06-02,20157.57
13695,2023-07-02,18454.81
13695,2023-08-02,19333.51
13695,2023-09-02,20131.05
13695,2023-10-02,17619.34
13695,2023-11-02,14658.03
13695,2023-12-02,15907.11
13695,2024-01-02,17525.08
13695,2024-02-02,18721.61
13695,2024-03-02,16843.87
13695,2024-04-02,16854.03
13695,2024-05-02,20015.03
13695,2024-06-02,17374.44
13695,2024-07-02,17256.01
13695,2024-08-02,20094.32
13695,2024-09-02,19542.44
13695,2024-10-02,14967.83
13695,2024-11-02,19387.55
13695,2024-12-02,15882.71
13695,2025-01-02,14508.4
13695,2025-02-02,19125.14
13408,2024-06-20,58615.3
13408,2024-07-20,56557.35
13408,2024-08-20,55578.75
13408,2024-09-20,54785.19
13408,2024-10-20,59263.66
13408,2024-11-20,56021.97
13408,2024-12-20,57222.2
79514,2021-01-31,54691.7
79514,2021-02-28,54410.2
79514,2021-03-28,57817.1
79514,2021-04-28,57656.8
79514,2021-05-28,59391.44
79514,2021-06-28,58309.63
79514,2021-07-28,58303.76
79514,2021-08-28,54796.71
79514,2021-09-28,58452.31
79514,2021-10-28,58047.78
79514,2021-11-28,54879.42
79514,2021-12-28,59647.95
79514,2022-01-28,58143.52
79514,2022-02-28,54275.5
79514,2022-03-28,55161.78
79514,2022-04-28,55524.29
79514,2022-05-28,56700.51
79514,2022-06-28,58758.98
79514,2022-07-28,54408.56
79514,2022-08-28,55873.39
79514,2022-09-28,56390.97
79514,2022-10-28,54791.97
79514,2022-11-28,54208.69
79514,2022-12-28,58655.52
79514,2023-01-28,58881.13
79514,2023-02-28,58453.57
79514,2023-03-28,57989.39
79514,2023-04-28,55948.39
79514,2023-05-28,57071.97
79514,2023-06-28,58668.24
79514,2023-07-28,53935.03
79514,2023-08-28,53984.8
79514,2023-09-28,55646.6
79514,2023-10-28,59269.78
79514,2023-11-28,58048.41
79514,2023-12-28,56191.27
79514,2024-01-28,55135.74
79514,2024-02-28,55182.0
79514,2024-03-28,58017.09
79514,2024-04-28,57579.03
79514,2024-05-28,54970.19
79514,2024-06-28,57618.88
79514,2024-07-28,55452.07
79514,2024-08-28,59371.56
79514,2024-09-28,56069.02
79514,2024-10-28,55082.34
79514,2024-11-28,58443.42
79514,2024-12-28,58365.74
79514,2025-01-28,57756.03
79514,2025-02-28,58155.29
58427,2020-11-18,51811.77
58427,2020-12-18,51106.13
58427,2021-01-18,50070.62
58427,2021-02-18,52596.46
58427,2021-03-18,48216.5
58427,2021-04-18,49900.75
58427,2021-05-18,51426.25
58427,2021-06-18,50337.14
58427,2021-07-18,49412.06
58427,2021-08-18,50838.15
58427,2021-09-18,52372.11
58427,2021-10-18,51694.62
58427,2021-11-18,51486.68
58427,2021-12-18,48203.79
58427,2022-01-18,52579.45
58427,2022-02-18,48027.02
58427,2022-03-18,51810.36
58427,2022-04-18,49775.94
58427,2022-05-18,48250.23
58427,2022-06-18,53293.02
58427,2022-07-18,50234.22
58427,2022-08-18,51509.04
58427,2022-09-18,52707.86
58427,2022-10-18,51448.81
58427,2022-11-18,48227.7
58427,2022-12-18,52486.33
58427,2023-01-18,48901.79
58427,2023-02-18,50057.37
58427,2023-03-18,51368.18
58427,2023-04-18,48485.43
58427,2023-05-18,51121.2
58427,2023-06-18,49039.23
58427,2023-07-18,52586.71
58427,2023-08-18,53569.95
58427,2023-09-18,48466.48
58427,2023-10-18,52841.07
58427,2023-11-18,51078.15
58427,2023-12-18,49874.75
58427,2024-01-18,48482.83
58427,2024-02-18,48522.71
58427,2024-03-18,52804.17
58427,2024-04-18,48681.46
58427,2024-05-18,50000.93
58427,2024-06-18,48745.73
58427,2024-07-18,49623.18
58427,2024-08-18,53032.72
58427,2024-09-18,53321.52
58427,2024-10-18,50624.32
58427,2024-11-18,52910.38
58427,2024-12-18,53460.95
58427,2025-01-18,50331.89
58427,2025-02-18,53228.64
18084,2021-12-24,39092.31
18084,2022-01-24,35456.06
18084,2022-02-24,35151.99
18084,2022-03-24,35129.06
18084,2022-04-24,34106.3
18084,2022-05-24,35050.5
18084,2022-06-24,34168.9
18084,2022-07-24,37859.83
18084,2022-08-24,34473.63
18084,2022-09-24,37387.29
18084,2022-10-24,37926.95
18084,2022-11-24,39693.53
18084,2022-12-24,38402.35
18084,2023-01-24,34880.8
18084,2023-02-24,34915.52
18084,2023-03-24,37305.6
18084,2023-04-24,35826.77
18084,2023-05-24,35341.33
18084,2023-06-24,35152.66
18084,2023-07-24,37747.13
18084,2023-08-24,37795.46
18084,2023-09-24,39775.78
18084,2023-10-24,34947.49
18084,2023-11-24,37268.84
18084,2023-12-24,34609.15
18084,2024-01-24,38491.5
18084,2024-02-24,38272.93
18084,2024-03-24,35949.44
18084,2024-04-24,39058.68
18084,2024-05-24,35027.97
18084,2024-06-24,37411.47
18084,2024-07-24,39805.16
18084,2024-08-24,38410.29
18084,2024-09-24,34160.01
18084,2024-10-24,35092.26
18084,2024-11-24,36646.36
18084,2024-12-24,38302.6
18084,2025-01-24,39864.9
18084,2025-02-24,38344.77
30067,2022-06-16,49910.63
30067,2022-07-16,52924.92
30067,2022-08-16,53251.34
30067,2022-09-16,50937.45
30067,2022-10-16,53724.36
30067,2022-11-16,52207.58
30067,2022-12-16,53589.53
30067,2023-01-16,49201.23
30067,2023-02-16,51301.69
30067,2023-03-16,50246.23
30067,2023-04-16,53973.59
30067,2023-05-16,49452.77
30067,2023-06-16,54490.99
30067,2023-07-16,50780.44
30067,2023-08-16,49206.74
30067,2023-09-16,51549.12
30067,2023-10-16,51845.3
30067,2023-11-16,53421.38
30067,2023-12-16,53035.92
30067,2024-01-16,54539.77
30067,2024-02-16,52948.26
30067,2024-03-16,50773.22
30067,2024-04-16,50120.1
30067,2024-05-16,54165.48
30067,2024-06-16,52782.27
30067,2024-07-16,51674.66
30067,2024-08-16,50229.68
30067,2024-09-16,49576.42
30067,2024-10-16,51817.64
30067,2024-11-16,54005.91
30067,2024-12-16,51119.13
30067,2025-01-16,54917.38
30067,2025-02-16,54002.42
73785,2021-08-28,100365.5
73785,2021-09-28,101345.43
73785,2021-10-28,99211.79
73785,2021-11-28,98750.21
73785,2021-12-28,98426.53
73785,2022-01-28,103131.86
73785,2022-02-28,100966.02
73785,2022-03-28,98237.75
73785,2022-04-28,99634.64
73785,2022-05-28,102484.07
73785,2022-06-28,97299.68
73785,2022-07-28,98056.15
73785,2022-08-28,99973.34
73785,2022-09-28,98088.16
73785,2022-10-28,103262.05
73785,2022-11-28,99463.84
73785,2022-12-28,98293.25
73785,2023-01-28,101148.36
73785,2023-02-28,102464.95
73785,2023-03-28,98916.7
73785,2023-04-28,98649.98
73785,2023-05-28,101949.58
73785,2023-06-28,102237.15
73785,2023-07-28,102068.17
73785,2023-08-28,100070.18
73785,2023-09-28,102612.16
73785,2023-10-28,102120.01
73785,2023-11-28,98328.99
73785,2023-12-28,102554.38
73785,2024-01-28,98202.08
73785,2024-02-28,99406.38
73785,2024-03-28,103259.55
73785,2024-04-28,99349.03
73785,2024-05-28,99725.42
73785,2024-06-28,102082.77
73785,2024-07-28,101236.35
73785,2024-08-28,97326.75
73785,2024-09-28,102410.13
73785,2024-10-28,98734.02
73785,2024-11-28,100242.33
73785,2024-12-28,101858.54
73785,2025-01-28,97874.05
59537,2021-11-17,60578.74
59537,2021-12-17,62823.88
59537,2022-01-17,63121.72
59537,2022-02-17,60568.44
59537,2022-03-17,60006.38
59537,2022-04-17,60699.24
59537,2022-05-17,60822.72
59537,2022-06-17,61483.74
59537,2022-07-17,61620.07
59537,2022-08-17,63498.4
59537,2022-09-17,60246.58
59537,2022-10-17,59976.52
59537,2022-11-17,64387.46
59537,2022-12-17,61022.86
59537,2023-01-17,60100.34
59537,2023-02-17,59862.74
59537,2023-03-17,62308.4
59537,2023-04-17,61176.45
59537,2023-05-17,59047.71
59537,2023-06-17,59806.3
59537,2023-07-17,61804.38
59537,2023-08-17,63613.38
59537,2023-09-17,61406.52
59537,2023-10-17,63064.08
59537,2023-11-17,60412.67
59537,2023-12-17,60823.55
59537,2024-01-17,59637.8
59537,2024-02-17,63227.2
59537,2024-03-17,59805.55
59537,2024-04-17,60082.61
59537,2024-05-17,61875.02
59537,2024-06-17,60013.31
59537,2024-07-17,59003.89
59537,2024-08-17,62675.56
59537,2024-09-17,59825.05
59537,2024-10-17,62977.16
59537,2024-11-17,64139.8
59537,2024-12-17,59604.46
59537,2025-01-17,60908.06
86808,2021-08-01,54678.21
86808,2021-09-01,52357.09
86808,2021-10-01,57004.92
86808,2021-11-01,54745.24
86808,2021-12-01,55147.92
86808,2022-01-01,53076.59
86808,2022-02-01,56055.16
86808,2022-03-01,55289.93
86808,2022-04-01,54367.83
86808,2022-05-01,52728.58
86808,2022-06-01,54836.79
86808,2022-07-01,54809.3
86808,2022-08-01,55070.95
86808,2022-09-01,57200.78
86808,2022-10-01,56769.34
86808,2022-11-01,56727.38
86808,2022-12-01,56745.87
86808,2023-01-01,56294.0
86808,2023-02-01,52430.94
86808,2023-03-01,54259.11
86808,2023-04-01,52112.87
86808,2023-05-01,52995.84
86808,2023-06-01,53293.63
86808,2023-07-01,52477.18
86808,2023-08-01,55760.55
86808,2023-09-01,53172.21
86808,2023-10-01,57695.27
86808,2023-11-01,52723.66
86808,2023-12-01,57708.73
86808,2024-01-01,54589.09
86808,2024-02-01,56242.09
86808,2024-03-01,53412.39
86808,2024-04-01,52180.75
86808,2024-05-01,56496.64
86808,2024-06-01,52266.12
86808,2024-07-01,52897.15
86808,2024-08-01,56157.42
86808,2024-09-01,54989.15
86808,2024-10-01,55713.49
86808,2024-11-01,55613.56
86808,2024-12-01,57174.38
86808,2025-01-01,52270.22
75089,2022-04-10,12829.87
75089,2022-05-10,14027.73
75089,2022-06-10,10858.29
75089,2022-07-10,12320.5
75089,2022-08-10,14072.42
75089,2022-09-10,10825.95
75089,2022-10-10,13463.19
75089,2022-11-10,12480.99
75089,2022-12-10,11383.2
75089,2023-01-10,13302.62
75089,2023-02-10,11234.57
75089,2023-03-10,15307.7
75089,2023-04-10,15061.81
75089,2023-05-10,10022.17
75089,2023-06-10,9679.29
75089,2023-07-10,13570.5
75089,2023-08-10,15388.85
75089,2023-09-10,15371.19
75089,2023-10-10,11700.37
75089,2023-11-10,14296.82
75089,2023-12-10,10559.33
75089,2024-01-10,14080.67
75089,2024-02-10,11365.93
75089,2024-03-10,11480.12
75089,2024-04-10,14462.41
75089,2024-05-10,13015.88
75089,2024-06-10,10081.56
75089,2024-07-10,14666.62
75089,2024-08-10,9730.98
75089,2024-09-10,14563.82
75089,2024-10-10,14909.46
75089,2024-11-10,9651.26
75089,2024-12-10,9635.72
75089,2025-01-10,14092.99
46015,2021-11-04,97214.44
46015,2021-12-04,101302.76
46015,2022-01-04,102024.94
46015,2022-02-04,101585.68
46015,2022-03-04,100352.9
46015,2022-04-04,101256.56
46015,2022-05-04,98692.1
46015,2022-06-04,99100.71
46015,2022-07-04,101688.76
46015,2022-08-04,102680.25
46015,2022-09-04,99220.62
46015,2022-10-04,99360.52
46015,2022-11-04,99161.17
46015,2022-12-04,101769.51
46015,2023-01-04,100044.43
46015,2023-02-04,97318.43
46015,2023-03-04,102247.78
46015,2023-04-04,98252.53
46015,2023-05-04,103013.36
46015,2023-06-04,98543.13
46015,2023-07-04,98741.23
46015,2023-08-04,101888.27
46015,2023-09-04,99665.84
46015,2023-10-04,97433.83
46015,2023-11-04,98792.63
46015,2023-12-04,102749.87
46015,2024-01-04,100283.99
46015,2024-02-04,101035.26
46015,2024-03-04,102809.02
46015,2024-04-04,101914.66
46015,2024-05-04,97204.8
46015,2024-06-04,100644.77
46015,2024-07-04,102866.25
46015,2024-08-04,98098.77
46015,2024-09-04,97919.52
46015,2024-10-04,102145.48
46015,2024-11-04,102022.54
46015,2024-12-04,98263.05
46015,2025-01-04,99922.06
46015,2025-02-04,98059.61
28927,2023-05-09,53079.21
28927,2023-06-09,52319.16
28927,2023-07-09,56110.24
28927,2023-08-09,56150.66
28927,2023-09-09,52099.5
28927,2023-10-09,53257.19
28927,2023-11-09,53460.1
28927,2023-12-09,57328.42
28927,2024-01-09,57025.27
28927,2024-02-09,55316.07
28927,2024-03-09,52217.79
28927,2024-04-09,52702.83
28927,2024-05-09,53476.89
28927,2024-06-09,53374.68
28927,2024-07-09,52531.36
28927,2024-08-09,52387.13
28927,2024-09-09,57528.82
28927,2024-10-09,52616.18
28927,2024-11-09,56442.99
28927,2024-12-09,54015.54
97395,2020-07-23,32124.51
97395,2020-08-23,34946.63
97395,2020-09-23,32358.32
97395,2020-10-23,35931.42
97395,2020-11-23,31470.69
97395,2020-12-23,30443.26
97395,2021-01-23,33705.4
97395,2021-02-23,33632.46
97395,2021-03-23,33583.04
97395,2021-04-23,32152.22
97395,2021-05-23,34564.51
97395,2021-06-23,31468.19
97395,2021-07-23,32673.19
97395,2021-08-23,33699.52
97395,2021-09-23,35283.2
97395,2021-10-23,33893.19
97395,2021-11-23,33546.48
97395,2021-12-23,30760.34
97395,2022-01-23,31006.0
97395,2022-02-23,30637.01
97395,2022-03-23,34762.95
97395,2022-04-23,34269.51
97395,2022-05-23,32453.98
97395,2022-06-23,35328.63
97395,2022-07-23,31175.22
97395,2022-08-23,32409.76
97395,2022-09-23,35102.39
97395,2022-10-23,31500.21
97395,2022-11-23,35385.67
97395,2022-12-23,30614.66
97395,2023-01-23,34870.09
97395,2023-02-23,31707.17
97395,2023-03-23,34416.84
97395,2023-04-23,31623.89
97395,2023-05-23,35384.95
97395,2023-06-23,30479.13
97395,2023-07-23,32026.98
97395,2023-08-23,31865.39
97395,2023-09-23,32133.93
97395,2023-10-23,30276.46
97395,2023-11-23,34307.49
97395,2023-12-23,34448.34
97395,2024-01-23,32324.43
97395,2024-02-23,35636.74
97395,2024-03-23,35841.15
97395,2024-04-23,31870.65
97395,2024-05-23,31784.04
97395,2024-06-23,31044.55
97395,2024-07-23,34172.48
97395,2024-08-23,30359.76
97395,2024-09-23,35380.92
97395,2024-10-23,35565.44
97395,2024-11-23,33563.96
97395,2024-12-23,30997.83
97395,2025-01-23,33018.39
69366,2022-12-12,47585.05
69366,2023-01-12,50317.24
69366,2023-02-12,48844.5
69366,2023-03-12,47043.06
69366,2023-04-12,49319.5
69366,2023-05-12,49238.04
69366,2023-06-12,48849.01
69366,2023-07-12,45009.92
69366,2023-08-12,50368.23
69366,2023-09-12,46546.25
69366,2023-10-12,49713.42
69366,2023-11-12,50655.31
69366,2023-12-12,46204.27
69366,2024-01-12,49191.77
69366,2024-02-12,47772.47
69366,2024-03-12,46829.4
69366,2024-04-12,46612.7
69366,2024-05-12,49264.45
69366,2024-06-12,45068.34
69366,2024-07-12,46161.83
69366,2024-08-12,45740.76
69366,2024-09-12,50291.61
69366,2024-10-12,47122.43
69366,2024-11-12,46986.36
69366,2024-12-12,48415.84
69366,2025-01-12,45295.6
69366,2025-02-12,50422.39
13718,2023-07-15,7612.02
13718,2023-08-15,9671.74
13718,2023-09-15,13270.61
13718,2023-10-15,9726.68
13718,2023-11-15,8677.24
13718,2023-12-15,11900.41
13718,2024-01-15,8540.24
13718,2024-02-15,9655.16
13718,2024-03-15,9745.02
13718,2024-04-15,9599.55
13718,2024-05-15,11265.75
13718,2024-06-15,11547.28
13718,2024-07-15,11223.08
13718,2024-08-15,13280.29
13718,2024-09-15,10625.69
13718,2024-10-15,8172.86
13718,2024-11-15,12900.08
13718,2024-12-15,11188.16
13718,2025-01-15,8916.32
42074,2024-12-26,12052.41
42074,2025-01-26,15079.73
5191,2022-11-23,82296.0
5191,2022-12-23,81718.44
5191,2023-01-23,78230.92
5191,2023-02-23,76717.82
5191,2023-03-23,77309.39
5191,2023-04-23,78713.39
5191,2023-05-23,79236.0
5191,2023-06-23,82216.68
5191,2023-07-23,81879.3
5191,2023-08-23,77595.61
5191,2023-09-23,76874.02
5191,2023-10-23,81675.76
5191,2023-11-23,79435.74
5191,2023-12-23,76507.92
5191,2024-01-23,76741.06
5191,2024-02-23,79972.17
5191,2024-03-23,77666.66
5191,2024-04-23,79914.3
5191,2024-05-23,80971.94
5191,2024-06-23,76742.83
5191,2024-07-23,77691.34
5191,2024-08-23,77306.49
5191,2024-09-23,76879.46
5191,2024-10-23,79759.74
5191,2024-11-23,76600.89
5191,2024-12-23,79514.83
5191,2025-01-23,77413.92
40861,2022-05-05,89419.91
40861,2022-06-05,92962.66
40861,2022-07-05,93781.16
40861,2022-08-05,90914.62
40861,2022-09-05,89215.52
40861,2022-10-05,87952.82
40861,2022-11-05,89663.84
40861,2022-12-05,93128.24
40861,2023-01-05,89574.84
40861,2023-02-05,92496.15
40861,2023-03-05,89654.88
40861,2023-04-05,90079.23
40861,2023-05-05,93276.05
40861,2023-06-05,87991.27
40861,2023-07-05,88613.35
40861,2023-08-05,89589.61
40861,2023-09-05,89942.19
40861,2023-10-05,93111.1
40861,2023-11-05,90159.17
40861,2023-12-05,92175.07
40861,2024-01-05,88478.53
40861,2024-02-05,90683.83
40861,2024-03-05,89704.59
40861,2024-04-05,90488.66
40861,2024-05-05,90787.06
40861,2024-06-05,88891.2
40861,2024-07-05,89429.56
40861,2024-08-05,88188.54
40861,2024-09-05,88834.37
40861,2024-10-05,89678.0
40861,2024-11-05,88994.48
40861,2024-12-05,89047.85
40861,2025-01-05,92741.92
40861,2025-02-05,90270.15
4032,2021-05-20,30426.47
4032,2021-06-20,33053.9
4032,2021-07-20,33233.29
4032,2021-08-20,28947.01
4032,2021-09-20,28771.86
4032,2021-10-20,30379.43
4032,2021-11-20,31285.19
4032,2021-12-20,31094.34
4032,2022-01-20,29527.54
4032,2022-02-20,32456.18
4032,2022-03-20,32426.08
4032,2022-04-20,29439.3
4032,2022-05-20,29274.56
4032,2022-06-20,31202.62
4032,2022-07-20,33753.68
4032,2022-08-20,31144.84
4032,2022-09-20,33441.37
4032,2022-10-20,32312.66
4032,2022-11-20,32367.93
4032,2022-12-20,31006.83
4032,2023-01-20,30804.46
4032,2023-02-20,31157.02
4032,2023-03-20,30192.27
4032,2023-04-20,31879.79
4032,2023-05-20,29712.67
4032,2023-06-20,28768.94
4032,2023-07-20,34057.9
4032,2023-08-20,32090.41
4032,2023-09-20,30639.81
4032,2023-10-20,33603.72
4032,2023-11-20,33063.03
4032,2023-12-20,31451.58
4032,2024-01-20,31119.72
4032,2024-02-20,33748.43
4032,2024-03-20,33461.71
4032,2024-04-20,32648.92
4032,2024-05-20,33190.93
4032,2024-06-20,30228.6
4032,2024-07-20,33396.04
4032,2024-08-20,31416.68
4032,2024-09-20,29565.46
4032,2024-10-20,33410.14
4032,2024-11-20,30450.29
4032,2024-12-20,28322.88
4032,2025-01-20,29444.71
15269,2021-05-03,77010.53
15269,2021-06-03,75931.12
15269,2021-07-03,78449.1
15269,2021-08-03,76254.9
15269,2021-09-03,76910.61
15269,2021-10-03,76747.96
15269,2021-11-03,76754.73
15269,2021-12-03,79858.5
15269,2022-01-03,81108.83
15269,2022-02-03,76014.2
15269,2022-03-03,77275.79
15269,2022-04-03,80213.65
15269,2022-05-03,77532.55
15269,2022-06-03,77056.05
15269,2022-07-03,77598.24
15269,2022-08-03,78208.21
15269,2022-09-03,80851.0
15269,2022-10-03,79912.14
15269,2022-11-03,78333.04
15269,2022-12-03,77759.11
15269,2023-01-03,81421.36
15269,2023-02-03,77295.23
15269,2023-03-03,80464.48
15269,2023-04-03,76979.48
15269,2023-05-03,75848.91
15269,2023-06-03,79161.83
15269,2023-07-03,76660.9
15269,2023-08-03,80127.01
15269,2023-09-03,75599.91
15269,2023-10-03,76708.59
15269,2023-11-03,80874.32
15269,2023-12-03,79447.49
15269,2024-01-03,81211.39
15269,2024-02-03,79951.02
15269,2024-03-03,77076.96
15269,2024-04-03,80560.96
15269,2024-05-03,78878.59
15269,2024-06-03,78253.5
15269,2024-07-03,81057.96
15269,2024-08-03,78240.02
15269,2024-09-03,78433.12
15269,2024-10-03,75790.17
15269,2024-11-03,80659.83
15269,2024-12-03,80827.81
15269,2025-01-03,78928.25
15269,2025-02-03,76081.2
15269,2025-03-03,80722.17
51258,2022-05-02,99407.48
51258,2022-06-02,101437.8
51258,2022-07-02,98446.74
51258,2022-08-02,103802.84
51258,2022-09-02,98910.85
51258,2022-10-02,103873.62
51258,2022-11-02,99853.4
51258,2022-12-02,103649.75
51258,2023-01-02,100759.46
51258,2023-02-02,100375.24
51258,2023-03-02,100913.46
51258,2023-04-02,103269.31
51258,2023-05-02,98058.78
51258,2023-06-02,99683.38
51258,2023-07-02,101740.77
51258,2023-08-02,102748.57
51258,2023-09-02,101146.57
51258,2023-10-02,101454.63
51258,2023-11-02,103076.72
51258,2023-12-02,102383.0
51258,2024-01-02,100454.41
51258,2024-02-02,103960.88
51258,2024-03-02,102706.4
51258,2024-04-02,99483.92
51258,2024-05-02,100234.49
51258,2024-06-02,100813.15
51258,2024-07-02,103345.13
51258,2024-08-02,99252.94
51258,2024-09-02,98828.21
51258,2024-10-02,100487.72
51258,2024-11-02,99039.44
51258,2024-12-02,101555.54
51258,2025-01-02,102667.99
9658,2024-12-27,4377.95
2342,2020-07-30,22792.11
2342,2020-08-30,19205.79
2342,2020-09-30,23586.74
2342,2020-10-30,18108.44
2342,2020-11-30,19529.2
2342,2020-12-30,18700.73
2342,2021-01-30,19265.97
2342,2021-02-28,22226.6
2342,2021-03-28,22644.82
2342,2021-04-28,19482.77
2342,2021-05-28,20783.52
2342,2021-06-28,23406.57
2342,2021-07-28,23720.51
2342,2021-08-28,19802.81
2342,2021-09-28,21342.65
2342,2021-10-28,22552.43
2342,2021-11-28,23372.12
2342,2021-12-28,23210.78
2342,2022-01-28,18073.69
2342,2022-02-28,21793.13
2342,2022-03-28,18256.87
2342,2022-04-28,22258.08
2342,2022-05-28,19144.54
2342,2022-06-28,20649.59
2342,2022-07-28,22667.98
2342,2022-08-28,18317.77
2342,2022-09-28,20350.36
2342,2022-10-28,22798.17
2342,2022-11-28,23532.69
2342,2022-12-28,18624.27
2342,2023-01-28,21011.62
2342,2023-02-28,23188.38
2342,2023-03-28,22689.01
2342,2023-04-28,22214.6
2342,2023-05-28,18947.27
2342,2023-06-28,19720.77
2342,2023-07-28,23363.65
2342,2023-08-28,18605.15
2342,2023-09-28,18695.73
2342,2023-10-28,19623.28
2342,2023-11-28,21749.09
2342,2023-12-28,20616.35
2342,2024-01-28,21387.36
2342,2024-02-28,18390.04
2342,2024-03-28,18523.83
2342,2024-04-28,20396.28
2342,2024-05-28,18562.04
2342,2024-06-28,22420.88
2342,2024-07-28,21621.41
2342,2024-08-28,22644.14
2342,2024-09-28,21407.22
2342,2024-10-28,21420.16
2342,2024-11-28,21409.29
2342,2024-12-28,19785.59
2342,2025-01-28,21981.97
74158,2024-11-06,53984.01
74158,2024-12-06,53348.43
74158,2025-01-06,51496.0
74158,2025-02-06,51971.26
74158,2025-03-06,55966.14
6800,2020-11-13,76569.62
6800,2020-12-13,81837.89
6800,2021-01-13,79787.37
6800,2021-02-13,81391.41
6800,2021-03-13,77145.77
6800,2021-04-13,79880.78
6800,2021-05-13,79978.81
6800,2021-06-13,77059.11
6800,2021-07-13,79623.42
6800,2021-08-13,81545.57
6800,2021-09-13,79570.57
6800,2021-10-13,78624.7
6800,2021-11-13,80478.66
6800,2021-12-13,77158.83
6800,2022-01-13,77593.12
6800,2022-02-13,81170.85
6800,2022-03-13,78688.64
6800,2022-04-13,76230.61
6800,2022-05-13,81268.86
6800,2022-06-13,78413.42
6800,2022-07-13,80601.85
6800,2022-08-13,79087.54
6800,2022-09-13,77175.61
6800,2022-10-13,80396.16
6800,2022-11-13,77277.19
6800,2022-12-13,77730.79
6800,2023-01-13,81180.0
6800,2023-02-13,80585.77
6800,2023-03-13,78110.93
6800,2023-04-13,79801.41
6800,2023-05-13,79886.32
6800,2023-06-13,81301.3
6800,2023-07-13,80607.15
6800,2023-08-13,79241.19
6800,2023-09-13,79359.51
6800,2023-10-13,80470.18
6800,2023-11-13,79043.93
6800,2023-12-13,81375.5
6800,2024-01-13,78906.02
6800,2024-02-13,81443.64
6800,2024-03-13,79245.07
6800,2024-04-13,80303.24
6800,2024-05-13,80387.37
6800,2024-06-13,77559.85
6800,2024-07-13,76972.95
6800,2024-08-13,78506.96
6800,2024-09-13,79743.9
6800,2024-10-13,76686.95
